,id,url,date,content,username,replyCount,retweetCount,likeCount,quoteCount,hashtags
275,1.23466E+18,https://twitter.com/JenLuvsReviews/status/1234659586142961664,2020-03-03 01:59:18+00:00,"@Jaclynhill This is what you went through to make that palette. And Morphe said, ""Hey, we're making it better!"" and you were like ""Okay, no problem,"" and didn't ask any more questions? Didn't ask what they were doing to your formula that you worked 2 years on? I'm just so confused... 😧 https://t.co/mnVmLcSHC7",JenLuvsReviews,28,7,550,2,
276,1.23464E+18,https://twitter.com/JenLuvsReviews/status/1234644486401253381,2020-03-03 00:59:18+00:00,"@Jaclynhill Dear @Jaclynhill, https://t.co/loRy6K7m4N",JenLuvsReviews,89,90,3176,23,
277,1.23425E+18,https://twitter.com/JenLuvsReviews/status/1234249349707784195,2020-03-01 22:49:10+00:00,"Hey, fellow ingredient geeks! Wanna dig deeper into what was changed in the Morphe x Jaclyn Hill palettes? @angie_burgs did a fantastic video breaking it down! 

It's fabulously geeky and sciency! Check it out here: https://t.co/eTFbS1blxS",JenLuvsReviews,13,3,221,3,
278,1.14392E+18,https://twitter.com/JenLuvsReviews/status/1143918747289292801,2019-06-26 16:27:36+00:00,"@drywhitechicken @Jaclynhill @TeaByAli @KJBennettBeauty It seems like this form letter proves absolutely nothing. If you look at Jaclyn's version (left) there is print that says, ""The responsibility for the quality of the individual batches of the cosmetic products labeled, packed and stored lies with the organization.”",JenLuvsReviews,1,1,23,0,
279,1.1439E+18,https://twitter.com/JenLuvsReviews/status/1143900172826660866,2019-06-26 15:13:48+00:00,@drywhitechicken @Jaclynhill These aren't the same. They are different versions of the same page. The dates don't match. @TeaByAli @KJBennettBeauty https://t.co/7G9QPWvWpH,JenLuvsReviews,12,1,272,0,
280,1.14285E+18,https://twitter.com/JenLuvsReviews/status/1142852090898845696,2019-06-23 17:49:06+00:00,"@KJBennettBeauty @TeaSpillYT @Jaclynhill What got me was the declaration of love at the beginning. How being away for a week was so hard. Correct me if I’m wrong, but hasn’t she taken months off before? I’d be curious to know if she has ever interacted with a single non-influencer subscriber. It was a clever set up tho!",JenLuvsReviews,35,8,818,2,
281,1.13901E+18,https://twitter.com/JenLuvsReviews/status/1139008244674945024,2019-06-13 03:15:01+00:00,"What I took away from @Jaclynhill's video
1. The lab is crap and should be investigated by @FDACosmetics 
2. Jaclyn &amp; the lab rushed production.
3. Quality control sucked.
4. The most serious aspects were not addressed.
5. We will probably never know 100% what happened.",JenLuvsReviews,245,598,8139,29,
282,1.13853E+18,https://twitter.com/JenLuvsReviews/status/1138527938746490885,2019-06-11 19:26:28+00:00,"@margottpeters @Jaclynhill And it’s OKAY if she doesn’t know yet, but her fans need to know to pause using them until she does know. People are using them because they trust her and if anything happens to them, it’ll be on her for not saying, “Please wait, while we figure this out.”",JenLuvsReviews,7,1,130,0,
283,1.13853E+18,https://twitter.com/JenLuvsReviews/status/1138526253278011392,2019-06-11 19:19:46+00:00,@Jaclynhill Should people stop using the lipsticks until you are able to complete your investigation? Or do you have solid evidence that the contamination found in some lipsticks is not harmful?,JenLuvsReviews,114,45,3591,8,
284,1.13829E+18,https://twitter.com/JenLuvsReviews/status/1138288822243024896,2019-06-11 03:36:18+00:00,"@JanelleandCrew @MeganAnneMakeup @ThatGirlShaeXo @RawBeautyKristi @KJBennettBeauty @TruthHurtzGood @TeaByAli @zadidoll @Jaclynhill Foreign objects are a contaminate. The contamination has been visibly confirmed. In fact, multiple contaminates have been confirmed. It’s not pitchforks or mob mentality. She needs to say something now because people are still using them and it could be dangerous!",JenLuvsReviews,1,1,18,0,
285,1.13826E+18,https://twitter.com/JenLuvsReviews/status/1138258742619885568,2019-06-11 01:36:46+00:00,"@harleyjennMC @Jaclynhill @jaclyncosmetics I hope you replied with... ""No thank you. I'd like a refund. Please do not send new lipsticks. When can expect the money back in my account?""",JenLuvsReviews,7,1,185,0,
286,1.13816E+18,https://twitter.com/JenLuvsReviews/status/1138156919905013760,2019-06-10 18:52:10+00:00,👍 on @YouTube: I FOUND HAIR IN MY JACLYN HILL COSMETICS LIPSTICK https://t.co/aRryx9ZaOZ,JenLuvsReviews,13,6,161,2,
287,1.13813E+18,https://twitter.com/JenLuvsReviews/status/1138126773525340165,2019-06-10 16:52:22+00:00,👍 on @YouTube: JACLYN HILL IS LYING TO YOU :/ JACLYN COSMETICS LIPSTICKS TRUTHS https://t.co/h6ksMuMFI5,JenLuvsReviews,10,8,260,1,
288,1.13812E+18,https://twitter.com/JenLuvsReviews/status/1138121860003110912,2019-06-10 16:32:51+00:00,"@29byJess @Jaclynhill Write a review??? Gurl....
We are gonna have to agree to disagree here.",JenLuvsReviews,1,1,19,0,
289,1.13811E+18,https://twitter.com/JenLuvsReviews/status/1138109405973667841,2019-06-10 15:43:22+00:00,"@29byJess @Jaclynhill I'm sure she is freaking out. I'd be freaking out too! But in the meantime, her fans MAY be putting something dangerous on their lips. She needs to do something now. There isn't time to make it right. People need to at least pause using them NOW until we know more.",JenLuvsReviews,2,1,38,0,
290,1.13809E+18,https://twitter.com/JenLuvsReviews/status/1138093731385683968,2019-06-10 14:41:04+00:00,"@Jaclynhill these are your FANS who TRUST you! If they have a compromised immune system, are pregnant, etc. and there is a dangerous contaminate in your lipsticks, what happens to them will be on YOU for not saying something. Please educate us or recall your product! https://t.co/9kpQ9l3SS4",JenLuvsReviews,43,37,610,1,
291,1.13809E+18,https://twitter.com/JenLuvsReviews/status/1138089058071187461,2019-06-10 14:22:30+00:00,"@Jaclynhill if your lipsticks aren't all from the same batch, please come out and explain how we determine if our lipsticks are safe or not. If there is no way to know, PLEASE ISSUE A RECALL. Staying silent is irresponsible and, quite frankly, dangerous. This is NOT okay!",JenLuvsReviews,42,114,1497,5,
292,1.13779E+18,https://twitter.com/JenLuvsReviews/status/1137792582338170880,2019-06-09 18:44:25+00:00,"LIVE CHAT: Why I'm Canceling Jaclyn Hill Cosmetics

https://t.co/qASHzBbZwj",JenLuvsReviews,50,46,931,8,
293,1.13755E+18,https://twitter.com/JenLuvsReviews/status/1137548182609698816,2019-06-09 02:33:16+00:00,👍 on @YouTube: THE TRUTH ABOUT JACLYN HILL COSMETICS LIPSTICKS... https://t.co/qibyLC2BiU,JenLuvsReviews,3,11,215,0,
294,1.13747E+18,https://twitter.com/JenLuvsReviews/status/1137469873863495681,2019-06-08 21:22:05+00:00,"@Jaclynhill I’m so curious the logistics of this. Were the quality control people touching the lipsticks with their gloves? 🤔 And if they were looking for quality, wouldn’t they see the fibers? I’m so confused... that lab sounds like it sucks... very unfortunate...",JenLuvsReviews,58,48,4394,3,
295,1.13701E+18,https://twitter.com/JenLuvsReviews/status/1137012406213853185,2019-06-07 15:04:16+00:00,"Jaclyn Hill Lipstick Review - Let's break this down...

https://t.co/7ADUZYqBk1",JenLuvsReviews,8,2,75,0,
296,1.137E+18,https://twitter.com/JenLuvsReviews/status/1137003307527016448,2019-06-07 14:28:07+00:00,"I'm reuploading my Jaclyn Hill lipstick video now. I wanted to add something to address the concerns by @ThatGirlShaeXo. I'm really not sure how people are going to react to this video, but I have a feeling some people are going to be really mad at me. All I can be is honest...🤷🏻‍♀️",JenLuvsReviews,59,1,678,1,
297,1.13311E+18,https://twitter.com/JenLuvsReviews/status/1133108274763587585,2019-05-27 20:30:39+00:00,"@JaclynhillC @Jaclynhill The official Twitter of Jaclyn Cosmetics is https://t.co/q2gu9pVcoV
This is an imposter account. @jaclyncosmetics @Jaclynhill",JenLuvsReviews,3,1,52,0,
298,1.55203E+18,https://twitter.com/JenLuvsReviews/status/1552031137568112642,2022-07-26 20:40:33+00:00,"Happy 11th Birthday to my compassionate, passionate, smart as hell baby boy. I love you more than words can express. I can’t wait to see all the places you’ll go! https://t.co/jgR7RYrWV9",JenLuvsReviews,28,1,315,1,
299,1.55203E+18,https://twitter.com/JenLuvsReviews/status/1552025840816463873,2022-07-26 20:19:30+00:00,I don’t know how this product is legal. @FDACosmetics this is some scary marketing! https://t.co/GzigM3U7dU,JenLuvsReviews,6,3,28,0,
300,1.55201E+18,https://twitter.com/JenLuvsReviews/status/1552006914929729537,2022-07-26 19:04:18+00:00,"Choco taco slander will not be tolerated in this space. 

If you are okay with this loss, you probably never had one. Sad day. 🪦💔 https://t.co/5TePPTUgSc",JenLuvsReviews,5,2,24,0,
301,1.55138E+18,https://twitter.com/JenLuvsReviews/status/1551377176804605952,2022-07-25 01:21:56+00:00,"That being said, I’m not trying to shame people for not knowing. Just surprised. Hopefully people become more aware and change their language. It’s a very easy switch to be kind.",JenLuvsReviews,2,2,45,0,
302,1.55138E+18,https://twitter.com/JenLuvsReviews/status/1551376486225035265,2022-07-25 01:19:12+00:00,The number of people that didn’t know that Ori**tal is an offensive term to describe people of Asian decent blows my mind! The law banning the term from US Federal law passed in a bipartisan way back in 2016! Maybe it’s not offensive in other parts of the world?,JenLuvsReviews,37,4,158,2,
303,1.54963E+18,https://twitter.com/JenLuvsReviews/status/1549629048493596678,2022-07-20 05:35:30+00:00,"Why is everything going to “states rights”? Aren’t we the UNITED States? If all of the states were supposed to have ALL of their own rules, we’d be 65 different COUNTRIES instead of 50 states, 14 territories, and a district. When it comes to HUMAN rights, that’s a FEDERAL issue.",JenLuvsReviews,22,25,273,0,
304,1.54961E+18,https://twitter.com/JenLuvsReviews/status/1549608626784010242,2022-07-20 04:14:21+00:00,"TW: Miscarriage

Thank you @MarlenaStell for sharing your story. NO ONE should have to go though that and I can't believe that this is happening in the US.

https://t.co/SLmeyh3kBc",JenLuvsReviews,5,16,140,0,
305,1.54942E+18,https://twitter.com/JenLuvsReviews/status/1549416497113595905,2022-07-19 15:30:54+00:00,I'm working on a very different makeup/skincare related topic for Friday. I'm fascinated by the research! I hope you love it as much as I'm loving putting it together!,JenLuvsReviews,3,1,60,0,
306,1.54921E+18,https://twitter.com/JenLuvsReviews/status/1549212678874349568,2022-07-19 02:01:00+00:00,"The longest tweet thread o have ever read, but SO worth it! https://t.co/olbeijbu0I",JenLuvsReviews,2,1,5,0,
307,1.54911E+18,https://twitter.com/JenLuvsReviews/status/1549108473580904448,2022-07-18 19:06:55+00:00,"Love me some women empowerment, and being 100% comfortable in their bodies. 100% for it. 

Just wondering how Maya Hawke's new song is allowed to be on YouTube after I've seen SO many creators get videos demonetized and taken down for much less. 
It's literally X rated.",JenLuvsReviews,6,3,32,0,
308,1.54886E+18,https://twitter.com/JenLuvsReviews/status/1548862080379387904,2022-07-18 02:47:51+00:00,"Loves of my life. July 17,2022. https://t.co/PNKi8r4vBb",JenLuvsReviews,14,2,205,0,
309,1.54886E+18,https://twitter.com/JenLuvsReviews/status/1548861424566403072,2022-07-18 02:45:14+00:00,David from Lost Boys. Peak Kiefer Sutherland. https://t.co/OGMsjtcydc https://t.co/pvKFXGiLq2,JenLuvsReviews,3,1,15,0,
310,1.54871E+18,https://twitter.com/JenLuvsReviews/status/1548708390087581699,2022-07-17 16:37:08+00:00,"Happy 17th wedding anniversary to the love of my life. Through everything there is no one else I’d rather spend my days with. Cheers to another 17 years and beyond! I love you, Husband. https://t.co/z4wWYi6Y1Z",JenLuvsReviews,58,2,718,0,
311,1.5485E+18,https://twitter.com/JenLuvsReviews/status/1548502232550686721,2022-07-17 02:57:56+00:00,"Finally! Funny bit about our country! 
I’m going to bed before I read another depressing article. https://t.co/14DK1Gk5kE",JenLuvsReviews,2,2,15,0,
312,1.54845E+18,https://twitter.com/JenLuvsReviews/status/1548454800542404611,2022-07-16 23:49:28+00:00,"This isn't a witch hunt. It isn't the ""radical left"" making things up. It's Republicans who believe in the equal right to vote who WATCHED Trump try to end that right. Many senators want the same thing and they WILL end democracy if reelected. PLEASE be open to listening.",JenLuvsReviews,1,3,29,0,
313,1.54845E+18,https://twitter.com/JenLuvsReviews/status/1548454244604211201,2022-07-16 23:47:15+00:00,"If you aren't listening to the Jan 6 hearings and you are considering voting for Trump or voting for someone who supports the things he supports, I BEG YOU to please listen to the Trump supporters on the INSIDE who saw what he did and what he will continue to do if re-elected.",JenLuvsReviews,2,3,33,0,
314,1.54845E+18,https://twitter.com/JenLuvsReviews/status/1548453941846765568,2022-07-16 23:46:03+00:00,"I believe strongly that EVERY American has the right to vote freely. If you want to vote republican, fine. That is your right and your vote should count. So should mine and so should every vote from every legal voter. 
THIS is what is at risk right now.",JenLuvsReviews,1,1,27,0,
315,1.54845E+18,https://twitter.com/JenLuvsReviews/status/1548452284769570822,2022-07-16 23:39:28+00:00,"Gay Marriage
Interracial Marriage
Integrated Schools
Fertility Centers
Access to Birth Control

It's all going. All of it. They will say ""it's up to the states"".

And if they give the right to decide elections to the states, ALL states will turn red. 
Democracy in the US is over. https://t.co/OzRH1G6Boq",JenLuvsReviews,11,6,64,0,
316,1.54832E+18,https://twitter.com/JenLuvsReviews/status/1548324106222723080,2022-07-16 15:10:08+00:00,Charles Barkley not mincing words 👏🏻 https://t.co/JSYFv4Fwm2,JenLuvsReviews,2,7,82,0,
317,1.54802E+18,https://twitter.com/JenLuvsReviews/status/1548020373685358594,2022-07-15 19:03:12+00:00,"If MAGA Grandma didn't want to go to jail, she shouldn't have KNOWINGLY trespassed with a violent mob into a federal building!
69 years old and hasn't learned that actions have consequences.
Ruby Freeman lost her freedom FOREVER due to Trump's lies about her. THAT is injustice! https://t.co/v4FUJlfxoo",JenLuvsReviews,10,6,114,0,
318,1.54802E+18,https://twitter.com/JenLuvsReviews/status/1548019004777775107,2022-07-15 18:57:46+00:00,"@cheritaisrandom I find it interesting that the people committing election fraud are accusing innocent people of election fraud. The people grooming children are accusing innocent people of grooming. ""Reverse racism"" accusations from literal racists. It goes on and on and on. Mind blowing.",JenLuvsReviews,1,2,5,0,
319,1.54778E+18,https://twitter.com/JenLuvsReviews/status/1547782687359807488,2022-07-15 03:18:43+00:00,"The joys of filing a trademark:
Wait 9 months after filing to hear anything from USPTO. 

Got a note from my lawyer that the photo sent of my “TM in use” was not of marshmallows, but something else. I literally only sell marshmallows. It was a pic of my product. 

Cost - $400 😩 https://t.co/xNnExciCN4",JenLuvsReviews,3,1,25,0,
320,1.54766E+18,https://twitter.com/JenLuvsReviews/status/1547659770873540609,2022-07-14 19:10:18+00:00,How I would LOVE an English description of what is happening here. https://t.co/dwUz0d1kTU,JenLuvsReviews,5,2,21,0,
321,1.54696E+18,https://twitter.com/JenLuvsReviews/status/1546962551262543874,2022-07-12 20:59:48+00:00,"The way she is breathing and holding herself together while still pushing back... wow... 
As a parent of a non-binary trans teen, thank you Prof. Bridges. https://t.co/D8ftjmqxhD",JenLuvsReviews,12,5,145,0,
322,1.19806E+18,https://twitter.com/JenLuvsReviews/status/1198061955929591808,2019-11-23 02:13:23+00:00,@shanedawson @JeffreeStar @AndrewSiwicki @Ryland_Adams @_morganadams_ Clicked so fast... 😃,JenLuvsReviews,4,1,217,0,
323,1.19798E+18,https://twitter.com/JenLuvsReviews/status/1197977381811769346,2019-11-22 20:37:19+00:00,"Thank you @JeffreeStar for addressing the fibers in the Conspiracy palettes. There are a few people talking about lumps in their Diet Shane lip balms. To me, it looks like the product melted unevenly. Any official news about what the lumps may be? Thanks! https://t.co/COcsZ1hDuB",JenLuvsReviews,29,12,725,2,
324,1.19776E+18,https://twitter.com/JenLuvsReviews/status/1197755114745925632,2019-11-22 05:54:07+00:00,"@JeffreeStar Are you going to address the fibers in the palettes, the broken palettes from Beauty Bay, and the lumpy lip balms or.... are you just moving on?

Genuinely curious because I know a bunch of customers have unanswered questions.",JenLuvsReviews,43,3,347,1,
325,1.19724E+18,https://twitter.com/JenLuvsReviews/status/1197240639613784066,2019-11-20 19:49:46+00:00,@unicornfairy7 @angelicaxrae @JeffreeStar @shanedawson Sigh... I hope Jeffree addresses this soon... This is getting pretty ridiculous...,JenLuvsReviews,3,1,152,1,
326,1.19539E+18,https://twitter.com/JenLuvsReviews/status/1195391183733833730,2019-11-15 17:20:42+00:00,"It's LIVE! Everything you NEED to know about the @shanedawson x @JeffreeStar Conspiracy Palette! We'll talk about formula comparisons to other J* products &amp; value, along with a wear test &amp; finger/brush swatches. And, of course, my full review! https://t.co/VjNOje4uEN https://t.co/Be2hxcsAZW",JenLuvsReviews,3,1,93,0,
