sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags,processed,cleantext_no_spell,cleantext_no_spell_no_lemma
0,MusicLov3rzLov3,False,55130,"We are LIVE!  #Lipgloss Made With Organic Ingredients  
https://t.co/DVrRecJEgL
All natural cosmetics!
#NaturalMakeup #NaturalSkincare #Lipgloss
#AllNaturalIngredients #PureCosmetics #MakeUp #NaturalCosmetics
#MadeWithLove #ByLov3rz https://t.co/HfdwdO7F2S",2022-08-30 17:10:12+00:00,Argentina,0,0,0,https://twitter.com/MusicLov3rzLov3/status/1564661777706762252,"['Lipgloss', 'NaturalMakeup', 'NaturalSkincare', 'Lipgloss', 'AllNaturalIngredients', 'PureCosmetics', 'MakeUp', 'NaturalCosmetics', 'MadeWithLove', 'ByLov3rz']",we be live make with organic ingredients all natural cosmetics,we be live make with organic ingredients all natural cosmetics,we be live make with organic ingredients all natural cosmetics
0,KatiraKirtika,False,107,"Siren Eyes, tantouring, and more makeup trends currently trending online https://t.co/5FYCqoOAxQ  @wionews #makeuptrends #trends #beautytrends #bellahadid #sireneyes #tantouring #zeropigmentfoundation #beautytips",2022-08-02 10:47:51+00:00,Argentina,0,0,0,https://twitter.com/KatiraKirtika/status/1554418694851538945,"['makeuptrends', 'trends', 'beautytrends', 'bellahadid', 'sireneyes', 'tantouring', 'zeropigmentfoundation', 'beautytips']",siren eye tantouring and more makeup trend currently trend online,siren eye tantouring and more makeup trend currently trend online,siren eye tantouring and more makeup trend currently trend online
1,modestbay,False,2,6 Best Skin Care Tips for Oily Skin To Stay Fresh All Day https://t.co/BnKyIfCe84 #skincareproducts #skincareguide #homeremediesforskin #oilyskin,2022-08-29 14:20:10+00:00,Argentina,0,0,0,https://twitter.com/modestbay/status/1564256599157473284,"['skincareproducts', 'skincareguide', 'homeremediesforskin', 'oilyskin']",6 best skin care tip for oily skin to stay fresh all day,6 best skin care tip for oily skin to stay fresh all day,6 best skin care tip for oily skin to stay fresh all day
1,NaturallyTribal,False,624,"Summer is in full force and we're loving the warmer days &amp; longer nights 😎

However, it's SO important to make sure you're protecting your skin!

#SPF #ProtectYourSkin #SkinLove #SkincareCommunity #SkincareEssentials https://t.co/kdmOi7drKP",2022-07-27 15:51:04+00:00,Argentina,0,1,8,https://twitter.com/NaturallyTribal/status/1552320673913217030,"['SPF', 'ProtectYourSkin', 'SkinLove', 'SkincareCommunity', 'SkincareEssentials']",summer be in full force and we be love the warmer days amp longer nights smiling_face_with_sunglasses however it be so important to make sure you be protect your skin,summer be in full force and we be love the warmer days amp longer nights smiling_face_with_sunglasses however it be so important to make sure you be protect your skin,summer be in full force and we be love the warmer days amp longer nights smiling_face_with_sunglasses however it be so important to make sure you be protect your skin
0,karmaeyebrow,False,343,"👉Don't wait for the perfect moment, henna tattoo makes moments🎊💫
.
.
.
➡️Salon Plaza Lanham 
➡️Salon Plaza Clinton 
.
.
.
#karmaeyebrows #hennatattoo #hennaartist #artofheday #hennatattoos #beautytrends #karma #henna #love #weekendvibes #weekendmood #salonplaza https://t.co/NfkWH3XyZo",2022-07-22 11:39:33+00:00,Argentina,0,0,0,https://twitter.com/karmaeyebrow/status/1550445438473588742,"['karmaeyebrows', 'hennatattoo', 'hennaartist', 'artofheday', 'hennatattoos', 'beautytrends', 'karma', 'henna', 'love', 'weekendvibes', 'weekendmood', 'salonplaza']",backhand_index_pointing_right do not wait for the perfect moment hanna tattoo make moments confetti_ball diary right_arrow salon plaza lanka right_arrow salon plaza clinton,backhand_index_pointing_right do not wait for the perfect moment hanna tattoo make moments confetti_ball diary right_arrow salon plaza lanka right_arrow salon plaza clinton,backhand_index_pointing_right do not wait for the perfect moment hanna tattoo make moments confetti_ball diary right_arrow salon plaza lanka right_arrow salon plaza clinton
0,creamartcare,False,16,"Stop spending on multiple oils for different parts of your body. Cream Art’s multipurpose luxurious oil is your one-stop solution for your head to toes. Get the best ingredients for your skin in one bottle.

#multipurposeoil
#onestopsolution
#skinlove
#haircare
#creamart https://t.co/cvn8DjUHth",2022-08-13 07:33:44+00:00,Argentina,0,0,0,https://twitter.com/creamartcare/status/1558356109471076352,"['multipurposeoil', 'onestopsolution', 'skinlove', 'haircare', 'creamart']",stop spend on multiple oil for different part of your body cream art s multipurpose luxurious oil be your one stop solution for your head to toe get the best ingredients for your skin in one bottle,stop spend on multiple oil for different part of your body cream art s multipurpose luxurious oil be your one stop solution for your head to toe get the best ingredients for your skin in one bottle,stop spend on multiple oil for different part of your body cream art s multipurpose luxurious oil be your one stop solution for your head to toe get the best ingredients for your skin in one bottle
0,Im_BridgetRenee,False,12,"Have you had a chance to check out the The Bridget Renee Brand Skin Care Line? I have the essentials that you need and I even have a beard oil for men! 

https://t.co/rjdsDlP0tW

#NewProfilePic #skincare #promotion #skincareproducts #whoisbridgetrenee https://t.co/bqu2MZOYH6",2022-04-16 12:21:47+00:00,Mexico,0,0,0,https://twitter.com/Im_BridgetRenee/status/1515304445432709120,"['NewProfilePic', 'skincare', 'promotion', 'skincareproducts', 'whoisbridgetrenee']",have you have a chance to check out the the bridge renew brand skin care line i have the essentials that you need and i even have a beard oil for men,have you have a chance to check out the the bridge renew brand skin care line i have the essentials that you need and i even have a beard oil for men,have you have a chance to check out the the bridge renew brand skin care line i have the essentials that you need and i even have a beard oil for men
1,JennySueMakeup,False,1899,"Here are 4 prestige makeup products worth EVERY Penny #makeupartist #beauty #sephora

🎥 https://t.co/X69Q8jVw6P https://t.co/1zxCGgVujs",2022-04-27 17:55:08+00:00,Mexico,0,0,0,https://twitter.com/JennySueMakeup/status/1519374601150681090,"['makeupartist', 'beauty', 'sephora']",here be 4 prestige makeup products worth every penny movie_camera,here be 4 prestige makeup products worth every penny movie_camera,here be 4 prestige makeup products worth every penny movie_camera
1,JujuSalaam,False,747,"Key Ingredients: 
•Turmeric Extract 
•Vitamin C
•Niacinamide 

Our lightweight cream hydrates &amp; locks in moisture #Skincare

https://t.co/oxpftmY7FM https://t.co/98uOwa4PUP",2022-05-23 15:34:49+00:00,Mexico,0,0,0,https://twitter.com/JujuSalaam/status/1528761374314217473,['Skincare'],key ingredients numeric extract vitamin c niacinamide our lightweight cream hydrate amp lock in moisture,key ingredients numeric extract vitamin c niacinamide our lightweight cream hydrate amp lock in moisture,key ingredients numeric extract vitamin c niacinamide our lightweight cream hydrate amp lock in moisture
0,thtgrlalicia,False,4,Excited to start my Esthetician journey. Few more weeks and I’ll officially be taking clients 🖤 @purefectionsbycia #esthetics #beauty https://t.co/d9plYuHWOS,2022-07-29 19:17:07+00:00,Mexico,0,0,1,https://twitter.com/thtgrlalicia/status/1553097307587072000,"['esthetics', 'beauty']",excite to start my esthetician journey few more weeks and i will officially be take clients black_heart,excite to start my esthetician journey few more weeks and i will officially be take clients black_heart,excite to start my esthetician journey few more weeks and i will officially be take clients black_heart
0,YourBruges,False,190,"During a visit to a friend’s #military #barracks I noticed this #beauty ! 
#motorcycle #ddr #history #photography @ Grafenwöhr https://t.co/8nVMJDrtsr",2022-04-09 05:57:46+00:00,France,0,0,0,https://twitter.com/YourBruges/status/1512671087984709636,"['military', 'barracks', 'beauty', 'motorcycle', 'ddr', 'history', 'photography']",during a visit to a friend s i notice this grafenwohr,during a visit to a friend s i notice this grafenwohr,during a visit to a friend s i notice this grafenwohr
0,izabelazapp,False,1279,early morning light ☀️ by Simon Bull  #beauty #GoodMorningTwitterWorld https://t.co/o1rPhJkUin,2022-02-18 08:01:14+00:00,Switzerland,1,4,33,https://twitter.com/izabelazapp/status/1494582767174234142,"['beauty', 'GoodMorningTwitterWorld']",early morning light sun by simon bull,early morning light sun by simon bull,early morning light sun by simon bull
1,LasalaSpa,False,49,"While [Hyaluronic Acid Boosting Serum] is an obvious anti-aging powerhouse, it's also a super hydrator. #skintips #clearskin #skin https://t.co/PRp7xpU8dR",2022-08-14 19:01:14+00:00,Argentina,0,0,0,https://twitter.com/LasalaSpa/status/1558891515954470912,"['skintips', 'clearskin', 'skin']",while hyaluronic acid boost serum be an obvious anti age powerhouse it be also a super hydrate,while hyaluronic acid boost serum be an obvious anti age powerhouse it be also a super hydrate,while hyaluronic acid boost serum be an obvious anti age powerhouse it be also a super hydrate
1,ancientbliss_,False,397,"If you are feeling bloated and have an upset stomach, this #supplement is for you.
These #capsules contain 100% organic bladderwrack and Irish sea moss. They improve your digestion and also boost your energy.
😍

#health #healthcare #supplements #fitness #Mentalhealth #skincare https://t.co/XFXafuwKjD",2022-08-30 22:00:56+00:00,Argentina,0,1,4,https://twitter.com/ancientbliss_/status/1564734941610405888,"['supplement', 'capsules', 'health', 'healthcare', 'supplements', 'fitness', 'Mentalhealth', 'skincare']",if you be feel bloat and have an upset stomach this be for you these contain 100 organic bladderwrack and irish sea moss they improve your digestion and also boost your energy smiling_face_with_heart eye,if you be feel bloat and have an upset stomach this be for you these contain 100 organic bladderwrack and irish sea moss they improve your digestion and also boost your energy smiling_face_with_heart eye,if you be feel bloat and have an upset stomach this be for you these contain 100 organic bladderwrack and irish sea moss they improve your digestion and also boost your energy smiling_face_with_heart eye
1,AshramEstore,False,9488,"Multani Mitti
https://t.co/Y92YWNw6kE
It opens pore of the body. The benefit of taking bath while rubbing body with Multani Mitti is so much beneficial, that can’t be achieved even by a per cent by taking bath with soap.
#ashramestore #multanimitti #facecare #ayurveda #Bapuji https://t.co/4hIMNqis4t",2022-08-22 13:35:46+00:00,Argentina,135,618,652,https://twitter.com/AshramEstore/status/1561708711227584514,"['ashramestore', 'multanimitti', 'facecare', 'ayurveda', 'Bapuji']",multi mitt it open pore of the body the benefit of take bath while rub body with multi mitt be so much beneficial that cannot be achieve even by a per cent by take bath with soap,multi mitt it open pore of the body the benefit of take bath while rub body with multi mitt be so much beneficial that cannot be achieve even by a per cent by take bath with soap,multi mitt it open pore of the body the benefit of take bath while rub body with multi mitt be so much beneficial that cannot be achieve even by a per cent by take bath with soap
1,plumax_pvt,False,15,"🍀Nutrainix Apple Cider Vinegar ✅

 👉Relieve digestion issues, experience more energy, watch your skin clear up and feel as your body detoxes with Nutrainix ACV Gummies.⚡

#digestion #clearskin #healthyheart #moreenergy #energylevels #natural #vegan #immunity #63notout https://t.co/SvPhcXkrCQ",2021-11-27 07:09:02+00:00,Argentina,0,1,2,https://twitter.com/plumax_pvt/status/1464491438813552646,"['digestion', 'clearskin', 'healthyheart', 'moreenergy', 'energylevels', 'natural', 'vegan', 'immunity', '63notout']",four_leaf_clover nutrainix apple cider vinegar check_mark_button backhand_index_pointing_right relieve digestion issue experience more energy watch your skin clear up and feel as your body denote with nutrainix act mummies high_voltage,four_leaf_clover nutrainix apple cider vinegar check_mark_button backhand_index_pointing_right relieve digestion issue experience more energy watch your skin clear up and feel as your body denote with nutrainix act mummies high_voltage,four_leaf_clover nutrainix apple cider vinegar check_mark_button backhand_index_pointing_right relieve digestion issue experience more energy watch your skin clear up and feel as your body denote with nutrainix act mummies high_voltage
0,shinewithlisa,False,10,"Looking after your skin, specially your face, is extremely important.
So what's your favorite? Do you want a foam wash or a cream cleanser?🤔💚
#Cleanser #Skincare #FaceCare #FaceWash https://t.co/pQEH1yndAL",2021-12-13 14:35:12+00:00,Argentina,0,0,0,https://twitter.com/shinewithlisa/status/1470401926445649931,"['Cleanser', 'Skincare', 'FaceCare', 'FaceWash']",look after your skin specially your face be extremely important so what be your favorite do you want a foam wash or a cream cleaner thinking_face green_heart,look after your skin specially your face be extremely important so what be your favorite do you want a foam wash or a cream cleaner thinking_face green_heart,look after your skin specially your face be extremely important so what be your favorite do you want a foam wash or a cream cleaner thinking_face green_heart
0,LifeBerenice,False,0,"A quiz that actually tells you what you need! 
#skincare #provenresults #rodanandfields #tryitloveit #askmehow https://t.co/6UUjwJb9oa https://t.co/DO8C7Y0Ez8",2021-12-27 21:24:43+00:00,Argentina,0,0,0,https://twitter.com/LifeBerenice/status/1475578415575011329,"['skincare', 'provenresults', 'rodanandfields', 'tryitloveit', 'askmehow']",a quiz that actually tell you what you need,a quiz that actually tell you what you need,a quiz that actually tell you what you need
